chr_name	start	end	val	color	gene
chr17	40086976	40117026	1	lightgray	ODAD4
chr17	40086976	40117501	1	lightgray	ODAD4
chr17	40118521	40118521	1	lightgray	ODAD4
chr17	40118521	40118521	1	lightgray	ODAD4
chr17	40118521	40118521	1	lightgray	ODAD4
chr17	40118902	40125942	1	lightgray	CNP
chr17	40120142	40125942	1	lightgray	CNP
chr17	40128750	40149255	1	lightgray	DNAJC7
chr17	40128750	40169434	1	lightgray	DNAJC7
chr17	40169457	40169457	1	lightgray	DNAJC7
chr17	40173595	40175726	1	lightgray	NKIRAS2
chr17	40173595	40175911	1	lightgray	NKIRAS2
chr17	40173595	40175911	1	lightgray	NKIRAS2
chr17	40173595	40175911	1	lightgray	NKIRAS2
chr17	40173595	40175911	1	lightgray	NKIRAS2
chr17	40178914	40205867	1	lightgray	ZNF385C
chr17	40178914	40215074	1	lightgray	ZNF385C
chr17	40178914	40215074	1	lightgray	ZNF385C
chr17	40178914	40215074	1	lightgray	ZNF385C
chr17	40178914	40215074	1	lightgray	ZNF385C
chr17	40178914	40215074	1	lightgray	ZNF385C
chr17	40178914	40215074	1	lightgray	ZNF385C
chr17	40178914	40215074	1	lightgray	ZNF385C
chr17	40191722	40195394	1	lightgray	C17orf113
chr17	40253778	40263910	1	lightgray	DHX58
chr17	40265666	40273322	1	lightgray	KAT2A
chr17	40265666	40273322	1	lightgray	KAT2A
chr17	40274868	40275348	1	lightgray	HSPB9
chr17	40277800	40282520	1	lightgray	RAB5C
chr17	40277800	40282520	1	lightgray	RAB5C
chr17	40277800	40283635	1	lightgray	RAB5C
chr17	40312057	40332963	1	lightgray	KCNH4
chr17	40336171	40337383	1	lightgray	HCRT
chr17	40341720	40345599	1	lightgray	GHDC
chr17	40342240	40345599	1	lightgray	GHDC
chr17	40353755	40384145	1	lightgray	STAT5B
chr17	40441429	40462687	1	lightgray	STAT5A
chr17	40441429	40462687	1	lightgray	STAT5A
chr17	40441429	40462687	1	lightgray	STAT5A
chr17	40441429	40462687	1	lightgray	STAT5A
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40467762	40500534	1	lightgray	STAT3
chr17	40468844	40500534	1	lightgray	STAT3
chr17	40468844	40500534	1	lightgray	STAT3
chr17	40468844	40500534	1	lightgray	STAT3
chr17	40468844	40500534	1	lightgray	STAT3
chr17	40468844	40500534	1	lightgray	STAT3
chr17	40468844	40500534	1	lightgray	STAT3
chr17	40468844	40500534	1	lightgray	STAT3
chr17	40556704	40575115	1	lightgray	CAVIN1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673138	1	lightgray	ATP6V0A1
chr17	40612912	40673148	1	lightgray	ATP6V0A1
chr17	40612912	40673148	1	lightgray	ATP6V0A1
chr17	40612912	40673148	1	lightgray	ATP6V0A1
chr17	40612912	40673148	1	lightgray	ATP6V0A1
chr17	40612912	40673148	1	lightgray	ATP6V0A1
chr17	40612912	40673148	1	lightgray	ATP6V0A1
chr17	40612912	40673148	1	lightgray	ATP6V0A1
chr17	40618509	40673138	1	lightgray	ATP6V0A1
chr17	40618509	40673138	1	lightgray	ATP6V0A1
chr17	40646848	40646848	1	lightgray	MIR548AT
chr17	40666325	40666325	1	lightgray	MIR5010
chr17	40688290	40696256	1	lightgray	NAGLU
chr17	40704951	40706956	1	lightgray	HSD17B1
chr17	40704951	40706956	1	lightgray	HSD17B1
chr17	40706820	40706820	1	lightgray	HSD17B1-AS1
chr17	40707232	40707232	1	lightgray	HSD17B1
chr17	40714429	40717986	1	lightgray	COASY
chr17	40714640	40717986	1	lightgray	COASY
chr17	40714640	40717986	1	lightgray	COASY
chr17	40719142	40723621	1	lightgray	MLX
chr17	40719142	40723621	1	lightgray	MLX
chr17	40719142	40723621	1	lightgray	MLX
chr17	40724985	40726216	1	lightgray	PSMC3IP
chr17	40724985	40726216	1	lightgray	PSMC3IP
chr17	40724985	40729266	1	lightgray	PSMC3IP
chr17	40724985	40729704	1	lightgray	PSMC3IP
chr17	40724985	40729704	1	lightgray	PSMC3IP
chr17	40729747	40729747	1	lightgray	PSMC3IP
chr17	40729849	40729849	1	lightgray	PSMC3IP
chr17	40729849	40729849	1	lightgray	PSMC3IP
chr17	40733830	40761342	1	lightgray	RETREG3
chr17	40761445	40761445	1	lightgray	RETREG3
chr17	40761755	40767059	1	lightgray	TUBG1
chr17	40811521	40818818	1	lightgray	TUBG2
chr17	40811521	40818818	1	lightgray	TUBG2
chr17	40820144	40828581	1	lightgray	PLEKHH3
chr17	40828029	40828029	1	lightgray	PLEKHH3
chr17	40829012	40829012	1	lightgray	PLEKHH3
chr17	40831570	40833841	1	lightgray	CCR10
chr17	40834847	40850928	1	lightgray	CNTNAP1
chr17	40854549	40880959	1	lightgray	EZH1
chr17	40854549	40880959	1	lightgray	EZH1
chr17	40854549	40880959	1	lightgray	EZH1
chr17	40854549	40897035	1	lightgray	EZH1
chr17	40860169	40860169	1	lightgray	MIR6780A
chr17	40913275	40913275	1	lightgray	RAMP2-AS1
chr17	40913275	40913275	1	lightgray	RAMP2-AS1
chr17	40913279	40914870	1	lightgray	RAMP2
chr17	40925493	40931087	1	lightgray	VPS25
chr17	40932716	40948706	1	lightgray	WNK4
chr17	40936082	40948706	1	lightgray	WNK4
chr17	40950078	40950699	1	lightgray	COA3
chr17	40951085	40961553	1	lightgray	CNTD1
chr17	40956246	40961553	1	lightgray	CNTD1
chr17	40962777	40975895	1	lightgray	BECN1
chr17	40962777	40975895	1	lightgray	BECN1
chr17	40962919	40975895	1	lightgray	BECN1
chr17	40962919	40975895	1	lightgray	BECN1
chr17	40975961	40975961	1	lightgray	MIR6781
chr17	40985648	40993595	1	lightgray	PSME3
chr17	40985648	40993595	1	lightgray	PSME3
chr17	40986198	40993595	1	lightgray	PSME3
chr17	40986833	40993595	1	lightgray	PSME3
chr17	40995777	40995777	1	lightgray	PSME3
chr17	40996643	41002365	1	lightgray	AOC2
chr17	40996643	41002365	1	lightgray	AOC2
chr17	41003360	41008310	1	lightgray	AOC3
chr17	41003360	41008567	1	lightgray	AOC3
chr17	41006493	41008567	1	lightgray	AOC3
chr17	41010141	41010141	1	lightgray	AOC3
chr17	41021234	41021234	1	lightgray	AOC4P
chr17	41050751	41050751	1	lightgray	LINC00671
chr17	41052893	41062977	1	lightgray	G6PC1
chr17	41052893	41063443	1	lightgray	G6PC1
chr17	41102609	41116457	1	lightgray	AARSD1
chr17	41102609	41131634	1	lightgray	PTGES3L-AARSD1
chr17	41102609	41132199	1	lightgray	PTGES3L-AARSD1
chr17	41121164	41132070	1	lightgray	PTGES3L
chr17	41121164	41132070	1	lightgray	PTGES3L
chr17	41121164	41132070	1	lightgray	PTGES3L
chr17	41132593	41143733	1	lightgray	RUNDC1
chr17	41132593	41143733	1	lightgray	RUNDC1
chr17	41132593	41143733	1	lightgray	RUNDC1
chr17	41150767	41154937	1	lightgray	RPL27
chr17	41150767	41154937	1	lightgray	RPL27
chr17	41150767	41154937	1	lightgray	RPL27
chr17	41154976	41154976	1	lightgray	RPL27
chr17	41158964	41166316	1	lightgray	IFI35
chr17	41158964	41166316	1	lightgray	IFI35
chr17	41168077	41174339	1	lightgray	VAT1
chr17	41177364	41180697	1	lightgray	RND2
chr17	41197694	41258543	1	lightgray	BRCA1
chr17	41197694	41276113	1	lightgray	BRCA1
chr17	41197694	41276113	1	lightgray	BRCA1
chr17	41197694	41276113	1	lightgray	BRCA1
chr17	41197800	41276113	1	lightgray	BRCA1
chr17	41277381	41277381	1	lightgray	BRCA1
chr17	41297245	41297245	1	lightgray	NBR2
chr17	41305688	41305688	1	lightgray	NBR2
chr17	41322420	41322420	1	lightgray	LOC101929767
chr17	41327816	41361662	1	lightgray	NBR1
chr17	41327816	41361933	1	lightgray	NBR1
chr17	41327816	41362093	1	lightgray	NBR1
chr17	41327816	41362093	1	lightgray	NBR1
chr17	41365060	41369820	1	lightgray	TMEM106A
chr17	41365060	41369820	1	lightgray	TMEM106A
chr17	41365060	41369820	1	lightgray	TMEM106A
chr17	41365060	41369820	1	lightgray	TMEM106A
chr17	41373590	41380605	1	lightgray	CCDC200
chr17	41383336	41383336	1	lightgray	CCDC200
chr17	41466266	41466266	1	lightgray	LINC00910
chr17	41466266	41466266	1	lightgray	LINC00910
chr17	41477100	41477706	1	lightgray	ARL4D
chr17	41522253	41522253	1	lightgray	MIR2117
chr17	41528565	41528565	1	lightgray	MIR2117HG
chr17	41561405	41601215	1	lightgray	DHX8
chr17	41561405	41601215	1	lightgray	DHX8
chr17	41561405	41603601	1	lightgray	DHX8
chr17	41561405	41603966	1	lightgray	DHX8
chr17	41561405	41603966	1	lightgray	DHX8
chr17	41561405	41613846	1	lightgray	DHX8
chr17	41567797	41601215	1	lightgray	DHX8
chr17	41570370	41601215	1	lightgray	DHX8
chr17	41603038	41603038	1	lightgray	DHX8
chr17	41603038	41603038	1	lightgray	DHX8
chr17	41603038	41603038	1	lightgray	DHX8
chr17	41604158	41604158	1	lightgray	DHX8
chr17	41605886	41607529	1	lightgray	ETV4
chr17	41605886	41622678	1	lightgray	ETV4
chr17	41605886	41622678	1	lightgray	ETV4
chr17	41605886	41622985	1	lightgray	ETV4
chr17	41605886	41622985	1	lightgray	ETV4
chr17	41605886	41622985	1	lightgray	ETV4
chr17	41605886	41622985	1	lightgray	ETV4
chr17	41605886	41622985	1	lightgray	ETV4
chr17	41719277	41738557	1	lightgray	MEOX1
chr17	41719277	41738902	1	lightgray	MEOX1
chr17	41719314	41738902	1	lightgray	MEOX1
chr17	41832709	41836109	1	lightgray	SOST
chr17	41846976	41856292	1	lightgray	DUSP3
chr17	41857830	41861261	1	lightgray	CFAP97D1
chr17	41857830	41861874	1	lightgray	CFAP97D1
chr17	41879068	41909274	1	lightgray	MPP3
chr17	41879068	41909274	1	lightgray	MPP3
chr17	41879068	41909349	1	lightgray	MPP3
chr17	41910514	41910514	1	lightgray	MPP3
chr17	41910514	41910514	1	lightgray	MPP3
chr17	41910514	41910514	1	lightgray	MPP3
chr17	41910514	41910514	1	lightgray	MPP3
chr17	41910514	41910514	1	lightgray	MPP3
chr17	41924584	41934903	1	lightgray	CD300LG
chr17	41924584	41935196	1	lightgray	CD300LG
chr17	41924584	41935196	1	lightgray	CD300LG
chr17	41924584	41939279	1	lightgray	CD300LG
chr17	41955174	41960306	1	lightgray	MPP2
chr17	41955174	41975746	1	lightgray	MPP2
chr17	41955174	41975746	1	lightgray	MPP2
chr17	41955174	41975746	1	lightgray	MPP2
chr17	41955174	41977920	1	lightgray	MPP2
chr17	41955174	41981828	1	lightgray	MPP2
chr17	41955174	41981828	1	lightgray	MPP2
chr17	41955174	41981828	1	lightgray	MPP2
chr17	41955174	41987011	1	lightgray	MPP2
chr17	41995355	41995355	1	lightgray	FAM215A
chr17	42016330	42016330	1	lightgray	LINC01976
chr17	42018295	42019022	1	lightgray	PPY
chr17	42018295	42019572	1	lightgray	PPY
chr17	42030323	42030851	1	lightgray	PYY
chr17	42030323	42030851	1	lightgray	PYY
chr17	42030472	42030851	1	lightgray	PYY
chr17	42082031	42085969	1	lightgray	NAGS
chr17	42089295	42091868	1	lightgray	TMEM101
chr17	42089295	42091868	1	lightgray	TMEM101
chr17	42089295	42092320	1	lightgray	TMEM101
chr17	42113575	42143955	1	lightgray	LSM12
chr17	42113575	42143955	1	lightgray	LSM12
chr17	42113575	42143955	1	lightgray	LSM12
chr17	42113575	42143955	1	lightgray	LSM12
chr17	42114272	42143955	1	lightgray	LSM12
chr17	42148333	42153077	1	lightgray	G6PC3
chr17	42148333	42153411	1	lightgray	G6PC3
chr17	42152067	42153411	1	lightgray	G6PC3
chr17	42152067	42153411	1	lightgray	G6PC3
chr17	42152067	42153411	1	lightgray	G6PC3
chr17	42152067	42153411	1	lightgray	G6PC3
chr17	42155743	42194883	1	lightgray	HDAC5
chr17	42155743	42194883	1	lightgray	HDAC5
chr17	42155743	42194883	1	lightgray	HDAC5
chr17	42197963	42197963	1	lightgray	LOC105371789
chr17	42219510	42239259	1	lightgray	HROB
chr17	42219510	42239300	1	lightgray	HROB
chr17	42219510	42239300	1	lightgray	HROB
chr17	42219510	42239300	1	lightgray	HROB
chr17	42248157	42255758	1	lightgray	ASB16
chr17	42264085	42264085	1	lightgray	ASB16-AS1
chr17	42264085	42264085	1	lightgray	ASB16-AS1
chr17	42265076	42267900	1	lightgray	TMUB2
chr17	42265076	42268232	1	lightgray	TMUB2
chr17	42265076	42268232	1	lightgray	TMUB2
chr17	42265076	42268232	1	lightgray	TMUB2
chr17	42265076	42268232	1	lightgray	TMUB2
chr17	42265369	42268232	1	lightgray	TMUB2
chr17	42265369	42268232	1	lightgray	TMUB2
chr17	42265369	42268232	1	lightgray	TMUB2
chr17	42265369	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42266414	42268232	1	lightgray	TMUB2
chr17	42269297	42269297	1	lightgray	TMUB2
chr17	42269297	42269297	1	lightgray	TMUB2
chr17	42269297	42269297	1	lightgray	TMUB2
chr17	42269297	42269297	1	lightgray	TMUB2
chr17	42269297	42269297	1	lightgray	TMUB2
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42271630	42275438	1	lightgray	ATXN7L3
chr17	42284609	42295597	1	lightgray	UBTF
chr17	42284609	42295597	1	lightgray	UBTF
chr17	42284609	42295597	1	lightgray	UBTF
chr17	42285207	42285207	1	lightgray	MIR6782
chr17	42298672	42298672	1	lightgray	UBTF
chr17	42327825	42340234	1	lightgray	SLC4A1
chr17	42385799	42385799	1	lightgray	RUNDC3A-AS1
chr17	42386200	42394872	1	lightgray	RUNDC3A
chr17	42386200	42394872	1	lightgray	RUNDC3A
chr17	42386200	42395606	1	lightgray	RUNDC3A
chr17	42397368	42399875	1	lightgray	SLC25A39
chr17	42397368	42400930	1	lightgray	SLC25A39
chr17	42397368	42400930	1	lightgray	SLC25A39
chr17	42397368	42400930	1	lightgray	SLC25A39
chr17	42397368	42400930	1	lightgray	SLC25A39
chr17	42402191	42402191	1	lightgray	SLC25A39
chr17	42402191	42402191	1	lightgray	SLC25A39
chr17	42402191	42402191	1	lightgray	SLC25A39
chr17	42402191	42402191	1	lightgray	SLC25A39
chr17	42402191	42402191	1	lightgray	SLC25A39
chr17	42426532	42430166	1	lightgray	GRN
chr17	42431100	42441082	1	lightgray	FAM171A2
chr17	42449731	42466841	1	lightgray	ITGA2B
chr17	42474935	42513872	1	lightgray	GPATCH8
chr17	42474935	42513872	1	lightgray	GPATCH8
chr17	42474935	42513872	1	lightgray	GPATCH8
chr17	42474935	42513872	1	lightgray	GPATCH8
chr17	42474935	42580738	1	lightgray	GPATCH8
chr17	42474935	42580738	1	lightgray	GPATCH8
chr17	42635056	42636754	1	lightgray	FZD2
chr17	42727717	42727717	1	lightgray	LINC01180
chr17	42733981	42751564	1	lightgray	MEIOC
chr17	42756223	42767121	1	lightgray	CCDC43
chr17	42756374	42767121	1	lightgray	CCDC43
chr17	42786188	42828621	1	lightgray	DBF4B
chr17	42786188	42829331	1	lightgray	DBF4B
chr17	42827915	42827915	1	lightgray	DBF4B
chr17	42829632	42829632	1	lightgray	DBF4B
chr17	42829632	42829632	1	lightgray	DBF4B
chr17	42836567	42857122	1	lightgray	ADAM11
chr17	42849687	42857122	1	lightgray	ADAM11
chr17	42881994	42883185	1	lightgray	GJC1
chr17	42881994	42883185	1	lightgray	GJC1
chr17	42925520	42927764	1	lightgray	HIGD1B
chr17	42925520	42927764	1	lightgray	HIGD1B
chr17	42927844	42927844	1	lightgray	HIGD1B
chr17	42928641	42964118	1	lightgray	EFTUD2
chr17	42928641	42971889	1	lightgray	EFTUD2
chr17	42928641	42971889	1	lightgray	EFTUD2
chr17	42928641	42971889	1	lightgray	EFTUD2
chr17	42978366	42979706	1	lightgray	CCDC103
chr17	42978366	42979767	1	lightgray	CCDC103
chr17	42978366	42979767	1	lightgray	CCDC103
chr17	42978366	42980185	1	lightgray	CCDC103
chr17	42978366	42980185	1	lightgray	CCDC103
chr17	42978366	42980185	1	lightgray	CCDC103
chr17	42981197	42982439	1	lightgray	FAM187A
chr17	42984714	42992854	1	lightgray	GFAP
chr17	42984714	42992854	1	lightgray	GFAP
chr17	42987503	42992854	1	lightgray	GFAP
chr17	42987836	42992854	1	lightgray	GFAP
chr17	43003447	43013712	1	lightgray	KIF18B
chr17	43003767	43013712	1	lightgray	KIF18B
chr17	43012049	43012049	1	lightgray	MIR6783
chr17	43037555	43045416	1	lightgray	C1QL1
chr17	43101800	43112253	1	lightgray	DCAKD
chr17	43101800	43112253	1	lightgray	DCAKD
chr17	43101800	43112253	1	lightgray	DCAKD
chr17	43101800	43112253	1	lightgray	DCAKD
chr17	43101800	43112253	1	lightgray	DCAKD
chr17	43138697	43183007	1	lightgray	NMT1
chr17	43189983	43209777	1	lightgray	PLCD3
chr17	43191801	43191801	1	lightgray	MIR6784
chr17	43213511	43219977	1	lightgray	ACBD4
chr17	43213511	43219977	1	lightgray	ACBD4
chr17	43213511	43220938	1	lightgray	ACBD4
chr17	43213511	43220938	1	lightgray	ACBD4
chr17	43213511	43221008	1	lightgray	ACBD4
chr17	43213511	43221008	1	lightgray	ACBD4
chr17	43213511	43221008	1	lightgray	ACBD4
chr17	43214083	43219977	1	lightgray	ACBD4
chr17	43226557	43227637	1	lightgray	HEXIM1
chr17	43238288	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43240160	43247176	1	lightgray	HEXIM2
chr17	43248852	43248852	1	lightgray	LOC105371795
chr17	43299132	43299132	1	lightgray	FMNL1-DT
chr17	43299491	43323963	1	lightgray	FMNL1
chr17	43331792	43339383	1	lightgray	SPATA32
chr17	43342002	43368111	1	lightgray	MAP3K14
chr17	43345997	43345997	1	lightgray	MAP3K14-AS1
chr17	43345997	43345997	1	lightgray	MAP3K14-AS1
chr17	43345997	43345997	1	lightgray	MAP3K14-AS1
chr17	43345997	43345997	1	lightgray	MAP3K14-AS1
chr17	43345997	43345997	1	lightgray	MAP3K14-AS1
chr17	43472821	43482322	1	lightgray	ARHGAP27
chr17	43472821	43482322	1	lightgray	ARHGAP27
chr17	43472821	43482322	1	lightgray	ARHGAP27
chr17	43472821	43483083	1	lightgray	ARHGAP27
chr17	43472821	43483083	1	lightgray	ARHGAP27
chr17	43472821	43483083	1	lightgray	ARHGAP27
chr17	43472821	43483083	1	lightgray	ARHGAP27
chr17	43472821	43487654	1	lightgray	ARHGAP27
chr17	43472821	43487654	1	lightgray	ARHGAP27
chr17	43472821	43487654	1	lightgray	ARHGAP27
chr17	43472821	43487654	1	lightgray	ARHGAP27
chr17	43472821	43487654	1	lightgray	ARHGAP27
chr17	43472821	43487654	1	lightgray	ARHGAP27
chr17	43472821	43487654	1	lightgray	ARHGAP27
chr17	43472821	43507645	1	lightgray	ARHGAP27
chr17	43472821	43507645	1	lightgray	ARHGAP27
chr17	43472994	43483083	1	lightgray	ARHGAP27
chr17	43472994	43487654	1	lightgray	ARHGAP27
chr17	43487752	43487752	1	lightgray	ARHGAP27
chr17	43487752	43487752	1	lightgray	ARHGAP27
chr17	43487752	43487752	1	lightgray	ARHGAP27
chr17	43487752	43487752	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43502999	43502999	1	lightgray	ARHGAP27
chr17	43506853	43507645	1	lightgray	ARHGAP27
chr17	43510236	43510236	1	lightgray	ARHGAP27
chr17	43510236	43510236	1	lightgray	ARHGAP27
chr17	43515223	43559850	1	lightgray	PLEKHM1
chr17	43530655	43559850	1	lightgray	PLEKHM1
chr17	43552801	43552801	1	lightgray	MIR4315-1
chr17	43568087	43568087	1	lightgray	PLEKHM1
chr17	43568087	43568087	1	lightgray	PLEKHM1
chr17	43597889	43597889	1	lightgray	LRRC37A4P
chr17	43679228	43679228	1	lightgray	MAPK8IP1P2
chr17	43715329	43715329	1	lightgray	LINC02210
chr17	43715329	43715329	1	lightgray	LINC02210
chr17	43719673	43719673	1	lightgray	LINC02210
chr17	43723597	43723597	1	lightgray	LINC02210
chr17	43723597	43723597	1	lightgray	LINC02210
chr17	43723597	43723597	1	lightgray	LINC02210
chr17	43861910	43912130	1	lightgray	CRHR1
chr17	43861910	43912130	1	lightgray	CRHR1
chr17	43861910	43912130	1	lightgray	CRHR1
chr17	43861910	43912130	1	lightgray	CRHR1
chr17	43893924	43912130	1	lightgray	CRHR1
chr17	43893924	43912179	1	lightgray	LINC02210-CRHR1
chr17	43907550	43912130	1	lightgray	CRHR1
chr17	43907550	43912130	1	lightgray	LINC02210-CRHR1
chr17	43922272	43924327	1	lightgray	SPPL2C
chr17	43972879	43972879	1	lightgray	MAPT-AS1
chr17	43976164	43976164	1	lightgray	MAPT-IT1
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44101537	1	lightgray	MAPT
chr17	44039703	44102554	1	lightgray	MAPT
chr17	44076645	44077032	1	lightgray	STH
chr17	44105700	44105700	1	lightgray	MAPT
chr17	44108841	44249509	1	lightgray	KANSL1
chr17	44108841	44249509	1	lightgray	KANSL1
chr17	44108841	44249509	1	lightgray	KANSL1
chr17	44108841	44249509	1	lightgray	KANSL1
chr17	44274089	44274089	1	lightgray	KANSL1-AS1
chr17	44372499	44415089	1	lightgray	LRRC37A
chr17	44376912	44435763	1	lightgray	ARL17B
chr17	44376912	44435763	1	lightgray	ARL17B
chr17	44407935	44435763	1	lightgray	ARL17B
chr17	44407943	44435763	1	lightgray	ARL17B
chr17	44416865	44435763	1	lightgray	ARL17B
chr17	44500463	44500463	1	lightgray	NSFP1
chr17	44590078	44632945	1	lightgray	LRRC37A2
chr17	44590078	44632945	1	lightgray	LRRC37A2
chr17	44594480	44653688	1	lightgray	ARL17A
chr17	44594480	44653688	1	lightgray	ARL17A
chr17	44606134	44653688	1	lightgray	ARL17A
chr17	44606217	44653688	1	lightgray	ARL17A
chr17	44625797	44653688	1	lightgray	ARL17A
chr17	44634721	44653688	1	lightgray	ARL17A
chr17	44668141	44833189	1	lightgray	NSF
chr17	44834830	44834830	1	lightgray	NSF
chr17	44845685	44895963	1	lightgray	WNT3
chr17	44929004	44954084	1	lightgray	WNT9B
chr17	44929004	44962485	1	lightgray	WNT9B
chr17	45000558	45012646	1	lightgray	GOSR2
chr17	45000558	45016126	1	lightgray	GOSR2
chr17	45000558	45016126	1	lightgray	GOSR2
chr17	45000558	45016126	1	lightgray	GOSR2
chr17	45000558	45016126	1	lightgray	GOSR2
chr17	45000558	45017979	1	lightgray	GOSR2
chr17	45000558	45017979	1	lightgray	GOSR2
chr17	45000558	45044090	1	lightgray	GOSR2
chr17	45006910	45016126	1	lightgray	GOSR2
chr17	45006910	45016126	1	lightgray	GOSR2
chr17	45044366	45044366	1	lightgray	GOSR2
chr17	45044366	45044366	1	lightgray	GOSR2
chr17	45044366	45044366	1	lightgray	GOSR2
chr17	45050466	45050466	1	lightgray	MIR5089
chr17	45056010	45056373	1	lightgray	RPRML
chr17	45198300	45219781	1	lightgray	CDC27
chr17	45198300	45258995	1	lightgray	CDC27
chr17	45198300	45258995	1	lightgray	CDC27
chr17	45198300	45266538	1	lightgray	CDC27
chr17	45198300	45266538	1	lightgray	CDC27
chr17	45198300	45266538	1	lightgray	CDC27
chr17	45199827	45258995	1	lightgray	CDC27
chr17	45199827	45266538	1	lightgray	CDC27
chr17	45199827	45266538	1	lightgray	CDC27
chr17	45266661	45266661	1	lightgray	CDC27
chr17	45286788	45300408	1	lightgray	MYL4
chr17	45286788	45300408	1	lightgray	MYL4
chr17	45331227	45387570	1	lightgray	ITGB3
chr17	45400979	45400979	1	lightgray	EFCAB13-DT
chr17	45401267	45401267	1	lightgray	EFCAB13-DT
chr17	45405719	45507332	1	lightgray	EFCAB13
chr17	45405719	45518080	1	lightgray	EFCAB13
chr17	45569986	45569986	1	lightgray	MRPL45P2
chr17	45600352	45699286	1	lightgray	NPEPPS
chr17	45608666	45699286	1	lightgray	NPEPPS
chr17	45726695	45726695	1	lightgray	KPNB1-DT
